index,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,countryCode,countryName,goal,reverse,seriesCode,seriesName,target,cc,rl,target2
16,0.0359523168697926,0.3448275862068969,0.3793103448275879,0.4137931034482788,0.2412973410280731,0.4273410052132514,0.6621742182193268,0.6594934737786181,0.6669995582126023,0.7206144470267747,0.6053424360763039,0.6896551724137944,0.8519709246214968,0.7356266158947428,0.7447411469931522,0.8278442246551195,0.824627331326269,0.8685915401538904,0.951158468927716,0.965517241379309,1.0,MEX,Mexico,4,0.0,SE.SEC.CUAT.UP.ZS,"ducational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",4.4,0.3819336478908857,0.3884141494830449,
17,0.2526929932074448,0.2535635441477941,0.2544340950881437,0.2553046460284934,0.2561751969688427,0.2570457479091923,0.257916298849542,0.2587868497898916,0.2596574007302409,0.2605279516705905,0.0793217927436565,0.2622690535512895,0.2631396044916391,0.0456485653308038,0.0,1.0,0.1791557979606355,0.2353568887834955,0.31823571259189,0.2692334610740859,0.2701040120144355,MEX,Mexico,4,0.0,SE.TER.CUAT.MS.ZS,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",4.4,0.3819336478908857,0.3884141494830449,
18,0.224031975485101,0.2243917495070572,0.2247515235290127,0.2251112975509689,0.2254710715729252,0.2258308455948807,0.226190619616837,0.2265503936387925,0.2269101676607487,0.227269941682705,0.447138047138047,0.2279894897266168,0.2283492637485724,0.0585858585858585,0.0518518518518518,1.0,0.0,0.0033670033670032,0.0451178451178451,0.2308676819022639,0.2312274559242201,MEX,Mexico,4,0.0,SE.TER.CUAT.DO.ZS,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",4.4,0.3819336478908857,0.3884141494830449,
19,0.3324582059005292,0.4053287199743358,0.4613330616512374,0.5511778646116734,0.5012280463593005,0.4956059888936671,0.5396094002112333,0.5949650429497929,0.660051169763489,0.7123795507897831,0.717352909317077,0.7085954736494535,0.7055682119371879,0.6712952846947582,0.6932429321086789,0.7689244749153047,0.8397407756843609,0.8700133928070097,0.9466679840211484,0.9654362732761336,1.0,MEX,Mexico,4,0.0,SE.ENR.PRSC.FM.ZS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",4.5,0.3819336478908857,0.3884141494830449,
20,0.4382421132868516,0.5089020766641486,0.5746759787440789,0.630677758229277,0.671645502953348,0.6987067655233766,0.675779862512658,0.6799142220719678,0.6878070903215595,0.7062237829039401,0.7073513355110245,0.710733993332278,0.7129890985464469,0.7069754846419963,0.7287748350456306,0.7314057911288275,0.8167239383982229,0.8633294461577172,0.9294791991066752,0.9698258804678738,1.0,MEX,Mexico,4,0.0,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",4.5,0.3819336478908857,0.3884141494830449,
21,0.3496422014841976,0.3570063525221034,0.3190191764548775,0.4246898943618767,0.3986859733702351,0.4780007814921539,0.4903203892625707,0.6146897629448693,0.6300599402584364,0.6906020127301957,0.6468380727457654,0.6997537213596482,0.7828230766115982,0.7517307331910236,0.821307184694423,0.8114514984780895,0.8569753824297238,0.8702336269826481,0.9179867732927376,0.9661582290801176,1.0,MEX,Mexico,4,0.0,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",4.6,0.3819336478908857,0.3884141494830449,
22,0.8615996485594993,0.9001721577684819,0.9250789780005676,0.9713659890513467,0.5719752079846253,0.6059190160885299,0.6751291183263612,0.6782149190630805,0.6707208315596205,0.6502222980942756,0.6436098679441649,0.6513243697859614,0.6724841462663175,0.7441188062258561,0.8062756496369021,0.9125153607153564,0.9532920133077092,0.9951707375917476,0.9584910420922692,0.9792455210461316,1.0,MEX,Mexico,4,1.0,SE.PRM.ENRL.TC.ZS,"Pupil-teacher ratio, primary",4.c,0.3819336478908857,0.3884141494830449,
23,0.5631168831168846,0.5870129870129881,0.5418181818181831,0.4498701298701314,0.0311688311688322,0.1064935064935074,0.0919480519480535,0.0472727272727278,0.0,0.190649350649351,0.0488311688311694,0.1714285714285723,0.138181818181819,0.0264935064935074,0.9787012987012984,1.0,0.8831168831168843,0.5968831168831171,0.2848196266300558,0.2697211400836155,0.2546226535371714,MEX,Mexico,4,1.0,SE.SEC.ENRL.TC.ZS,"Pupil-teacher ratio, secondary",4.c,0.3819336478908857,0.3884141494830449,
24,0.7115303983228509,0.6805031446540879,0.6993710691823897,0.7446540880503145,0.757651991614256,0.8150943396226412,0.8775681341719078,0.9341719077568134,0.9484276729559752,0.90062893081761,0.9429769392033546,0.9639412997903564,0.922431865828092,1.0,0.689308176100629,0.742138364779874,0.7569953940077864,0.0,0.7514326028270507,0.7486512072366824,0.7458698116463143,MEX,Mexico,4,1.0,SE.TER.ENRL.TC.ZS,"Pupil-teacher ratio, tertiary",4.c,0.3819336478908857,0.3884141494830449,
25,0.8046363707535826,0.7887246801960881,0.7728129896385935,0.7569012990810895,0.5082182774490486,0.6495726495726489,0.7215647600263005,0.7925706771860619,0.686390532544381,0.8645627876397087,0.8639053254437866,1.0,1.0,0.0,0.104536489151873,0.3234714003944754,0.5368178829717274,0.6091387245233424,0.7833662064431276,0.5023142501611104,0.4864025596036158,MEX,Mexico,4,0.0,SE.PRM.TCAQ.ZS,Trained teachers in primary education (% of total teachers),4.c,0.3819336478908857,0.3884141494830449,
26,0.5300449241163955,0.5344442147320697,0.538843505347744,0.5432427959634195,0.3372093023255815,0.3924418604651171,0.0,0.4544573643410861,0.3362403100775204,0.4389534883720928,0.5503875968992251,0.0339147286821713,0.6279069767441859,0.7558139534883727,0.8662790697674424,0.920542635658914,0.964147286821705,0.9903100775193804,1.0,0.6136314458142057,0.6180307364298786,MEX,Mexico,4,0.0,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),4.c,0.3819336478908857,0.3884141494830449,
27,0.4044732234949844,0.4044732234949844,0.4044732234949844,0.4044732234949844,0.4044732234949844,0.4044732234949844,0.4044732234949844,0.4943561620494253,0.4943561620494253,0.5842391006038663,0.5842391006038663,0.5842391006038663,0.5842391006038663,0.8765384167829082,0.9887123240988508,0.9887123240988508,0.9887123240988508,0.9887123240988508,0.9887123240988508,0.9887123240988508,1.0,MEX,Mexico,5,0.0,SG.LAW.INDX,Women Business and the Law Index Score (scale 1-100),5.1,0.3819336478908857,0.3884141494830449,
28,0.681326354210034,0.6778200855721792,0.6743138169343255,0.6708075482964697,0.667301279658616,0.6637950110207622,1.0,0.6567824737450538,0.6532762051071981,0.9411764705882356,0.6462636678314896,0.6427573991936348,0.6392511305557822,0.6357448619179263,0.6322385932800705,0.0,0.6252260560043652,0.6217197873665105,0.6182135187286557,0.6147072500908,0.6112009814529462,MEX,Mexico,5,1.0,SP.M18.2024.FE.ZS,Women who were first married by age 18 (% of women ages 20-24),5.3,0.3819336478908857,0.3884141494830449,
29,0.5680383362063216,0.5207141831159882,0.5153711335735314,0.5008685705297194,0.4619406381489614,0.4329355120613378,0.3985873364312571,0.3962974580559185,0.3665290391765152,0.3291276923793163,0.3184415932944024,0.3092820797930475,0.2818035392889831,0.226846458280854,0.2169236519877197,0.1902084042754347,0.1558602286453541,0.1344880304755262,0.1169322962645961,0.1184588818481552,0.0,MEX,Mexico,5,0.0,SL.FAM.WORK.FE.ZS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",5.4,0.3819336478908857,0.3884141494830449,
30,0.5753541723917168,0.5877376231220022,0.6210776827804625,0.6420342917086377,0.6658486200361093,0.6744217782339993,0.7210978617558438,0.7277658736875359,0.7306235930868326,0.7182401423565472,0.705856691626262,0.7496750557488099,0.7401493244178212,0.756343067680502,0.7792048228748748,0.7944459930044567,0.8325489183284115,0.8458849421917957,0.864936404853773,0.8573158197889821,1.0,MEX,Mexico,5,1.0,SL.FAM.WORK.MA.ZS,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",5.4,0.3819336478908857,0.3884141494830449,
11,0.0683229813664596,0.0,0.0,0.0,0.2049689440993788,0.2049689440993788,0.2546583850931677,0.2049689440993788,0.2236024844720497,0.2236024844720497,0.3602484472049689,0.3167701863354037,0.3167701863354037,0.6459627329192547,0.6645962732919255,0.6832298136645962,0.8136645962732919,0.8260869565217391,0.8260869565217391,1.0,1.0,MEX,Mexico,5,0.0,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),5.5,0.3819336478908857,0.3884141494830449,
31,0.2476359337863327,0.2949755677712989,0.342315201756265,0.3896548357412313,0.4363369748097392,0.48236161896179,0.5283862631138406,0.5744109072658914,0.6184630666685684,0.6539677921572926,0.6894725176460177,0.7243197482182846,0.7591669787905505,0.7933567144463601,0.8275464501021689,0.8617361857579776,0.8946109315808708,0.9235407079050169,0.9708483215798076,0.985424160789907,1.0,MEX,Mexico,6,0.0,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),6.1,0.3819336478908857,0.3884141494830449,
32,0.3147949677460809,0.3523245764980336,0.3894126604411408,0.4260592195754005,0.4624114288370976,0.4984692882262289,0.5340856228065137,0.569260432577953,0.6041408924768266,0.6387270025031365,0.6730187626568828,0.7068689980017815,0.7404248834741165,0.7736864190738868,0.8065064298648106,0.8391792657194526,0.871410576765248,0.8989322898500135,0.9333333333333412,0.96666666666667,1.0,MEX,Mexico,6,0.0,SH.H2O.SMDW.ZS,People using safely managed drinking water services (% of population),6.1,0.3819336478908857,0.3884141494830449,
33,0.3194578586122699,0.3574296961150031,0.3949099887956944,0.4318372935515886,0.468273053485441,0.5042172685972517,0.539608495784265,0.5745081781492365,0.6089163156921663,0.6428943515158094,0.6763193994146555,0.70937578869697,0.7419406331572429,0.7740139327954738,0.8057185738171734,0.836931670016831,0.8676532213944469,0.8980061141555313,0.9359689239388131,0.9679844619693998,1.0,MEX,Mexico,6,1.0,SH.STA.ODFC.ZS,People practicing open defecation (% of population),6.2,0.3819336478908857,0.3884141494830449,
34,0.2698856353552454,0.3108107807354999,0.3513307266565443,0.3914454731183787,0.4311550201210024,0.4704593676644154,0.5097637152078284,0.5482576638328202,0.5867516124578125,0.624435162164384,0.6621187118709551,0.699397062118316,0.7366754123656769,0.773143363694617,0.8096113150235567,0.8460792663524969,0.8817368187630158,0.9173943711735352,0.9582986113159244,0.9791493056579568,1.0,MEX,Mexico,6,0.0,SH.STA.BASS.ZS,People using at least basic sanitation services (% of population),6.2,0.3819336478908857,0.3884141494830449,
2,0.5358137499711997,0.5308957578197837,0.5259777656683688,1.0,0.5161417813655369,0.5112237892141198,0.5063057970627061,0.5013878049112901,0.4964698127598765,0.4915518206084582,0.4866338284570434,0.4817158363056263,0.0,0.4718798520027967,0.466961859851383,0.4620438676999647,0.45712587554855,0.4522078833971328,0.4472898912457168,0.4423718990943032,0.4374539069428872,MEX,Mexico,6,1.0,ER_H2O_STRESS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%),6.4,0.3819336478908857,0.3884141494830449,
36,0.4867910901658103,0.4875386551242084,0.4882862200826068,0.4890337850410049,0.4897813499994032,0.4905289149578014,0.4912764799161995,0.4920240448745978,0.4927716098329961,0.4935191747913945,0.4942667397497926,0.4950143047081907,0.4957618696665888,0.4965094346249872,0.4972569995833851,0.4980045645417836,0.4987521295001818,0.0,0.5002472594169782,1.0,0.5017423893337749,MEX,Mexico,6,0.0,ER_WAT_PART,"Countries with users/communities participating in planning programs in water resources planning and management, by level of participation (3 = High; 2 = Moderate; 1 = Low; 0 = NA)",6.b,0.3819336478908857,0.3884141494830449,
0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8228077785465663,MEX,Mexico,7,0.0,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),7.1,0.3819336478908857,0.3884141494830449,
19,0.5,0.25,1.0,0.5,0.0,0.25,0.75,0.5,0.75,0.5,0.5,1.0,0.75,0.75,0.75,0.5,0.5,1.0,1.0,1.0,0.9078953759285752,MEX,Mexico,7,0.0,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",7.1,0.3819336478908857,0.3884141494830449,
35,0.6169091561682344,0.4410534616447787,0.307037040167796,0.1154916182519132,0.2671589830453766,0.3161893811467118,0.3246879834842766,0.2436243919567357,0.4691642232228776,0.1690981868427062,0.407712790935871,0.2959234832648267,0.2240122327162016,0.1919790392899961,0.4691642232228776,0.3286104153323835,0.1147433186539222,0.0860574889904417,0.0573716593269612,0.0286858296634806,0.0,MEX,Mexico,7,0.0,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),7.2,0.3819336478908857,0.3884141494830449,
36,0.6815917628529223,0.564917684860026,0.4712098287806769,0.3983416925858426,0.4045794318710033,0.4177637444510025,0.3494321459181035,0.2974037296077842,0.3417767386135878,0.2564331238484316,0.2836523498200429,0.2419729100510133,0.2276544630555302,0.2653644323703666,0.3400755369903621,0.2630961635393991,0.1216063509978064,0.0912047632483528,0.0608031754988992,0.0304015877494455,0.0,MEX,Mexico,7,0.0,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),7.2,0.3819336478908857,0.3884141494830449,
8,0.5177190814761743,0.5160175544880201,0.5143160274998655,0.5126145005117104,0.5109129735235558,0.0,0.5110767419994704,0.5093632565363566,0.5076497710732433,0.5059362856101295,0.5042228001470157,0.5025093146839019,0.5007958292207886,0.4990823437576748,0.497368858294561,0.4956553728314476,0.4939418873683339,0.4922284019052201,1.0,0.4893126295480141,0.4876008575703632,MEX,Mexico,7,1.0,EG_EGY_PRIM,Energy intensity level of primary energy (megajoules per constant 2011 purchasing power parity GDP),7.3,0.3819336478908857,0.3884141494830449,
37,0.8655913978494624,0.4639016897081413,0.4938556067588325,0.6067588325652842,0.7926267281105991,0.6682027649769585,0.8302611367127497,0.6612903225806451,0.5737327188940092,0.0890937019969278,0.879416282642089,0.772657450076805,0.7741935483870968,0.6036866359447005,0.7196620583717359,0.7565284178187404,0.7089093701996928,0.6728110599078341,0.6820276497695853,0.6898218279768866,0.689853465214522,MEX,Mexico,8,0.0,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),8.1,0.3819336478908857,0.3884141494830449,
49,0.333333333333327,0.3666666666666663,0.3999999999999962,0.4333333333333355,0.4666666666666654,0.4999999999999953,0.5333333333333345,0.5666666666666644,0.5999999999999944,0.6333333333333336,0.6666666666666635,0.6526974059581285,0.7333333333333327,0.7666666666666626,0.8966755383436787,0.8333333333333317,0.8666666666666616,0.8506301350497363,0.9333333333333308,0.9666666666666608,1.0,MEX,Mexico,8,0.0,FX.OWN.TOTL.ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),8.10,0.3819336478908857,0.3884141494830449,
50,0.3343145200745628,0.3677459720820173,0.4011774240894719,0.4346088760969264,0.3241629942572223,0.3303143369521165,0.3841385855324424,0.56252752368438,0.7732110109845132,0.7286137764465286,0.7916650390691962,0.8408757806283514,0.9146918929670842,0.9054648789247424,0.8900865221875066,0.765521832615895,0.780900189353131,0.7824380250268546,0.7562948185735533,0.9669675262792008,1.0,MEX,Mexico,8,0.0,FB.CBK.BRCH.P5,"Commercial bank branches (per 100,000 adults)",8.10,0.3819336478908857,0.3884141494830449,
38,0.2556484671541211,0.3315649170214869,0.3685973315909336,0.4921930152164619,0.5856998620043149,0.5065430758621225,0.6741147517888689,0.8041911079640505,0.7754909866727293,0.6981858212590093,0.6958712953484189,0.5912547241897319,0.6542098289577913,0.6856873813418211,0.7329037099178656,0.7852119954972091,0.8875140407453056,0.9236206449505162,0.9907418963576384,1.0,0.9806047873061946,MEX,Mexico,8,0.0,NV.AGR.EMPL.KD,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",8.2,0.3819336478908857,0.3884141494830449,
39,0.3947847878016973,0.3896467984551074,0.4533578663528228,0.5222069235971278,0.5900283829721154,0.6547670487391486,0.7195057145061821,0.7667752164948096,0.7719132058413994,0.7647200207561735,0.7534164441936757,0.7770511951879895,0.7739684015800354,0.7811615866652614,0.7688304122334455,0.8037687397902572,0.8376794694777508,0.8356242737391149,0.8674798076879724,0.901390537375466,1.0,MEX,Mexico,8,1.0,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),8.2,0.3819336478908857,0.3884141494830449,
40,1.0,0.6710963455149497,0.631229235880399,0.6212624584717608,0.6644518272425246,0.6744186046511628,0.7076411960132896,0.7109634551495014,0.5049833887043186,0.0797342192691036,0.1129568106312291,0.0797342192691036,0.0,0.0830564784053155,0.2491694352159467,0.365448504983389,0.5614617940199337,0.6478405315614624,0.687707641196013,0.4950166112956815,0.4172708408323133,MEX,Mexico,8,0.0,SL.IND.EMPL.ZS,Employment in industry (% of total employment) (modeled ILO estimate),8.2,0.3819336478908857,0.3884141494830449,
41,0.2283501267990978,0.3221587013982967,0.3968020833374445,0.4684193822250043,0.5208714884525137,0.5813931494842551,0.6348539500622934,0.67923650148557,0.7488364116720723,0.8708884280860838,0.8486971523744455,0.8829927602924326,0.9031666473030124,0.8850101489934902,0.8224710992606912,0.8214624049101616,0.7952363517964073,0.7669929099815946,0.7861581026416464,0.877949288539787,1.0,MEX,Mexico,8,0.0,SL.SRV.EMPL.ZS,Employment in services (% of total employment) (modeled ILO estimate),8.2,0.3819336478908857,0.3884141494830449,
42,0.7135274133966337,0.7250692326155475,0.6480427759335339,0.6367439423823867,0.6695470075308784,0.5987166853769131,0.6141462752800926,0.5645771990557052,0.5608109212053228,0.4475796000260852,0.5299517413989642,0.5678575055705544,0.5864459091546996,0.4863358140348586,0.4726071238060454,0.3728615071878544,0.2349671407303064,0.1329131602683325,0.0637837377887336,0.0,0.154241312143025,MEX,Mexico,8,0.0,NV.IND.EMPL.KD,"Industry (including construction), value added per worker (constant 2010 US$)",8.2,0.3819336478908857,0.3884141494830449,
43,0.9199449793672628,0.7477303988995874,0.6563961485557084,0.508665749656121,0.5504814305364512,0.4074277854195323,0.4184319119669876,0.4228335625859697,0.405777166437414,0.0,0.2464924346629986,0.3488308115543329,0.3724896836313617,0.4349381017881705,0.6162310866574966,0.7334250343878954,0.8555708390646493,0.9722145804676754,1.0,0.7702888583218707,0.5937670926473408,MEX,Mexico,8,0.0,NV.SRV.EMPL.KD,"Services, value added per worker (constant 2010 US$)",8.2,0.3819336478908857,0.3884141494830449,
44,0.312519699123648,0.3437716690360169,0.3750236389483858,0.4062756088607444,0.4375275787731134,0.4687795486854824,0.5057448793809523,0.5452969219841829,0.5486413961748973,0.657554925255117,0.7167375772386275,0.7030688566330994,0.5640550598364504,0.6673702299452569,0.6707147041359713,0.6876551929715462,0.6732594127593409,1.0,0.9979642331013044,0.906307127458596,0.9375590973709648,MEX,Mexico,8,0.0,IC.BUS.NDNS.ZS,"New business density (new registrations per 1,000 people ages 15-64)",8.3,0.3819336478908857,0.3884141494830449,
10,0.9270804776826824,0.8237084589582349,0.9336468943531256,0.8730720873193807,0.8829032289445468,0.8896973067650359,0.7662358702386017,0.8404994593789157,0.7280500840293864,0.8857887954649045,0.6701836498246452,1.0,0.0,0.0888186936971672,0.6813510046156251,0.6893458615378885,0.6973407421872126,0.705335599109476,0.3932007429010962,0.3580658744414792,0.3229310061220385,MEX,Mexico,8,1.0,EN_MAT_DOMCMPT,"Domestic material consumption, by type of raw material (tonnes)",8.4,0.3819336478908857,0.3884141494830449,12.2
45,0.9888888888888888,0.9933333333333334,0.9111111111111112,0.8088888888888889,0.7022222222222223,0.7866666666666666,0.7844444444444445,0.7711111111111112,0.7177777777777778,0.3866666666666666,0.4,0.4288888888888889,0.4911111111111111,0.4866666666666667,0.508888888888889,0.6200000000000001,0.72,0.8177777777777778,0.8488888888888889,0.8044444444444445,0.6507553374243007,MEX,Mexico,8,1.0,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.5,0.3819336478908857,0.3884141494830449,
46,0.5692532306674192,0.5402634828093563,0.5007320084574521,0.4980965768339919,0.5264274667861899,0.6035138417724025,0.6601756216767983,0.6799413588527502,0.7346265650395517,0.6878476537231314,0.7478037231568524,0.7313322755102256,0.7761346131090507,0.7794289026383759,0.8281843876723907,0.8347729667310418,0.8624449987773749,0.8762810148005409,0.8637627145891047,0.8433381195072874,1.0,MEX,Mexico,8,0.0,SL.EMP.WORK.ZS,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",8.5,0.3819336478908857,0.3884141494830449,
47,0.2759045722738601,0.3034950295012512,0.3310854867286313,0.3586759439560224,0.3862664011834053,0.5126753553268861,0.5373500208799551,0.5697355194183584,0.4432778584588794,0.4078080267263426,0.4016393603380754,0.4571573578324808,0.5620246864330243,0.6653498484365012,0.6946510137807703,0.7763858434253118,0.807229175366648,0.9336868363261268,0.9799518342381316,1.0,0.971139477881877,MEX,Mexico,8,1.0,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",8.6,0.3819336478908857,0.3884141494830449,
48,0.3333333333333402,0.3666666666666658,0.400000000000002,0.4333333333333382,0.5763457110910593,0.4999999999999999,0.5333333333333361,0.6334478431522166,0.6000000000000085,0.2622839847546939,0.6619989091827954,0.7762031733051101,0.7333333333333427,0.8897412458867113,0.8000000000000043,0.8333333333333406,0.8666666666666659,0.9000000000000021,0.9333333333333385,0.9666666666666746,1.0,MEX,Mexico,8,1.0,SL.TLF.0714.ZS,"Children in employment, total (% of children ages 7-14)",8.7,0.3819336478908857,0.3884141494830449,
30,0.3395444573045121,0.3404493086728077,0.3413541599982057,0.3422590113665014,0.3431638628233266,0.3440687141849274,0.3449735655170203,0.345878416878621,0.3467832683059353,0.3476881197399509,0.3485929710720439,0.3494978224631554,0.3504026738314512,0.3513075252225659,0.3522123765841666,0.3531172279819732,0.3540220793435739,0.0,0.0669510188683346,1.0,0.3576414849281084,MEX,Mexico,9,0.0,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",9.1,0.3819336478908857,0.3884141494830449,
31,0.4409299260292602,0.4450240051435835,0.4491180842903824,0.4532121634630759,0.4573062426065886,0.4614003217792822,0.4654944009244384,0.4695884800404067,0.473682559213101,0.4777766383566098,0.4818707175017668,0.4859647966469168,0.4900588757612439,0.4941529549614764,0.4982470341082768,0.5023411132534307,0.5064351923969433,0.0,0.5433568040533711,1.0,0.5228115089726214,MEX,Mexico,9,0.0,IS_RDP_PFVOL,"Passenger volume (passenger kilometres), by mode of transport",9.1,0.3819336478908857,0.3884141494830449,
82,0.0,0.0499999999996654,0.0999999999984248,0.1499999999916369,0.1999999999961804,0.2500000000017009,0.2999999999995361,0.3499999999993103,0.400000000002803,0.4500000000004434,0.4651458195188167,0.5436123921756455,0.6315119333491152,0.6420311362552895,0.6685099553399598,0.724994143595711,0.7622895544438297,0.8701024837759973,0.962417257173814,0.9791576895369204,1.0,MEX,Mexico,9,0.0,IS_RDP_PORFVOL,"Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)",9.1,0.3819336478908857,0.3884141494830449,
3,0.2947237611363245,0.5151515151515151,0.3452634859713794,0.3705333483889207,0.3958032108064551,0.4210730732239826,0.4463429356415169,0.0,0.4968826604765926,0.5221525228941201,0.5474223853116544,0.5726922477291888,0.5979621101467163,0.6232319725642576,0.648501834981785,0.6737716973993056,0.6990415598168469,1.0,0.7495812846519156,0.774851147069457,0.8001210094869844,MEX,Mexico,9,0.0,NV_IND_MANFPC,Manufacturing value added per capita (constant 2015 United States dollars),9.2,0.3819336478908857,0.3884141494830449,
51,0.3589825981272814,0.3359968950456853,0.3552643226287879,0.329574419184651,0.4056300543811091,0.4117145051968256,0.4958827414809058,0.5455724231425916,0.5786988775837154,0.6040507559825348,0.6851767668587567,0.7297960728406786,0.7531198009675923,0.7838800800914932,0.8376260622969901,0.8545273145628697,0.8967804452275685,0.8982837558385105,0.9321891705590152,0.9660945852795074,1.0,MEX,Mexico,9,1.0,EN.ATM.CO2E.PP.GD,CO2 emissions (kg per PPP $ of GDP),9.4,0.3819336478908857,0.3884141494830449,
52,0.5184287099903006,0.4100387972841905,0.4613239573229879,0.2245392822502424,0.2828564500484963,0.0682589718719692,0.0,0.0655916585838991,0.0055771096023277,0.2712172647914646,0.4681134820562558,0.3256547041707082,0.2709747817652769,0.3991270611057227,0.5516488845780795,0.5971144519883609,0.6206353055286131,0.2786398197713495,0.2618323329679541,0.2450248461645598,0.2282173593611655,MEX,Mexico,9,1.0,EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),9.4,0.3819336478908857,0.3884141494830449,
53,0.2268632268632268,0.300982800982801,0.4242424242424243,0.5831285831285832,0.5630630630630631,0.6048321048321047,0.4852579852579852,0.6044226044226044,0.7911547911547913,0.9369369369369368,1.0,0.9033579033579032,0.6973791973791973,0.7137592137592137,0.7567567567567568,0.7338247338247339,0.5622440622440623,0.3177723177723177,0.2518427518427518,0.4961616434106621,0.506042612834186,MEX,Mexico,9,0.0,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),9.5,0.3819336478908857,0.3884141494830449,
54,0.88266021149191,0.9522232131481716,0.8877564020894382,1.0,0.4907631545419801,0.5289845840234424,0.5153522741750541,0.363995413428462,0.243215696267041,0.0,0.1541597655752325,0.3772455089820364,0.5693718945088545,0.4855395591795131,0.5994394190342723,0.5102560835775258,0.7575487323225891,0.8757803541852464,0.8757803541852464,0.5213949096690693,0.5155256302169444,MEX,Mexico,9,0.0,NV.MNF.TECH.ZS.UN,Medium and high-tech Industry (including construction) (% manufacturing value added),9.b,0.3819336478908857,0.3884141494830449,
85,0.0,0.106816862805762,0.2390756853964069,0.2040341531969299,0.3586135280946104,0.2390756853964069,0.4781513707928139,0.3984687339792793,0.5976892134910173,0.4956860243704472,0.4781513707928139,0.592903314761615,0.5976892134910173,0.6901206051527966,0.7172270561892208,0.7873378955439645,0.8367648988874242,0.8845551859351322,0.7172270561892208,0.9561071970053754,1.0,MEX,Mexico,10,1.0,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),10.2,0.3819336478908857,0.3884141494830449,
87,0.6699988878149927,0.6689153295788757,0.6678317713427588,0.666748213106642,0.6656646548705247,0.664581096634408,0.6634975383982913,0.662413980162174,0.6613304219260572,0.6602468636899403,0.6591633054538233,0.6580797472177065,0.6569961889815896,0.6559126307454723,1.0,0.8904109589041096,0.0,0.8356164383561644,0.9863013698630136,0.0958904109589041,0.7534246575342466,MEX,Mexico,10,1.0,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),10.7,0.3819336478908857,0.3884141494830449,
55,0.0,0.1383650279619094,0.1747032186054699,0.1549410361060471,0.1750803873759009,0.238674707651944,0.2842339178937106,0.1517846459642789,0.1873585564380309,0.2254535948270751,0.4915134798320997,1.0,0.4450609278038694,0.5983741638850308,0.8489994817455531,0.358845832355907,0.673637084658854,0.7891669998469717,0.724742884620934,0.7502957844786862,0.7758486843884309,MEX,Mexico,10,0.0,DT.ODA.ODAT.CD,Net official development assistance received (current US$),10.b,0.3819336478908857,0.3884141494830449,17.2
57,0.2666666666666668,0.3549970078278838,0.3815568240617024,0.4081166402955111,0.4346764565293199,0.725,0.4877960889969472,0.5143559052307562,0.540915721464565,0.5674755376983834,0.5940353539321923,0.6205951701660014,0.6471549863998102,0.6737148026336287,1.0,0.7268344351012463,0.5916666666666667,0.7799540675688736,0.5916666666666667,0.8330737000364915,0.8596335162703003,MEX,Mexico,11,1.0,EN.POP.SLUM.UR.ZS,Population living in slums (% of urban population),11.1,0.3819336478908857,0.3884141494830449,
